,title,link
5149,"Buckley, Theodore Alois",/browse/authors/b#a25301
5150,"Byron, George Gordon Byron, Baron",/browse/authors/b#a1708
5151,"Douglass, Frederick",/browse/authors/d#a34510
5152,"Flaubert, Gustave",/browse/authors/f#a574
5153,"Milne, A. A. (Alan Alexander)",/browse/authors/m#a730
5154,"Marlowe, Christopher",/browse/authors/m#a410
5155,"Le Fanu, Joseph Sheridan",/browse/authors/l#a272
5156,"Darwin, Charles",/browse/authors/d#a485
5157,"Malory, Thomas, Sir",/browse/authors/m#a573
5158,"Zimmern, Helen",/browse/authors/z#a1466
5159,"Bierce, Ambrose",/browse/authors/b#a206
5160,"Milton, John",/browse/authors/m#a17
5161,"Schopenhauer, Arthur",/browse/authors/s#a3648
5162,"Lytton, Edward Bulwer Lytton, Baron",/browse/authors/l#a761
5163,"Potter, Beatrix",/browse/authors/p#a292
5164,"Wodehouse, P. G. (Pelham Grenville)",/browse/authors/w#a783
5165,"Cary, Henry Francis",/browse/authors/c#a3622
5166,"Hapgood, Isabel Florence",/browse/authors/h#a33608
5167,"Pusey, E. B. (Edward Bouverie)",/browse/authors/p#a1157
5168,"Zola, Émile",/browse/authors/z#a528
5169,"Galsworthy, John",/browse/authors/g#a850
5170,Xenophon,/browse/authors/x#a543
5171,"Brontë, Emily",/browse/authors/b#a405
5172,"Bull, Charles Livingston",/browse/authors/b#a9742
5173,"Seaman, Owen",/browse/authors/s#a6487
5174,"Hume, David",/browse/authors/h#a1440
5175,"MacDonald, George",/browse/authors/m#a127
5176,"Lawrence, D. H. (David Herbert)",/browse/authors/l#a123
5177,"Yeats, W. B. (William Butler)",/browse/authors/y#a1719
5178,"Chaucer, Geoffrey",/browse/authors/c#a144
5179,"Emerson, Ralph Waldo",/browse/authors/e#a1071
5180,"Dyce, Alexander",/browse/authors/d#a5689
5181,"Emshwiller, Ed",/browse/authors/e#a25412
5182,"Ogden, C. K. (Charles Kay)",/browse/authors/o#a36795
5183,"Equiano, Olaudah",/browse/authors/e#a6034
5184,"Franklin, Benjamin",/browse/authors/f#a92
5185,"Riley, Henry T. (Henry Thomas)",/browse/authors/r#a8085
5186,"Wittgenstein, Ludwig",/browse/authors/w#a1861
5187,"Ruskin, John",/browse/authors/r#a359
5188,"Dakyns, Henry Graham",/browse/authors/d#a544
5189,Ovid,/browse/authors/o#a2868
5190,Sophocles,/browse/authors/s#a26
5191,"Freud, Sigmund",/browse/authors/f#a391
5192,"Cook, Albert S. (Albert Stanburrough)",/browse/authors/c#a5565
5193,"Trollope, Anthony",/browse/authors/t#a324
5194,"Howells, William Dean",/browse/authors/h#a97
5195,"Tagore, Rabindranath",/browse/authors/t#a942
5196,"Shepard, Ernest H. (Ernest Howard)",/browse/authors/s#a54114
5197,United States. Central Intelligence Agency,/browse/authors/u#a8
5198,"Burnand, F. C. (Francis Cowley)",/browse/authors/b#a5304
5199,"Chambers, Robert",/browse/authors/c#a5276
5200,"Hesse, Hermann",/browse/authors/h#a941
5201,"Archer, William",/browse/authors/a#a3729
5202,"Patten, William",/browse/authors/p#a1118
5203,"Blake, William",/browse/authors/b#a295
5204,"Nesbit, E. (Edith)",/browse/authors/n#a407
5205,"Blackwood, Algernon",/browse/authors/b#a1370
5206,"Roosevelt, Theodore",/browse/authors/r#a729
5207,"Jókai, Mór",/browse/authors/j#a5845
5208,"Dick, Philip K.",/browse/authors/d#a33399
5209,"Thompson, Silvanus P. (Silvanus Phillips)",/browse/authors/t#a36308
5210,Vatsyayana,/browse/authors/v#a5593
5211,United States. Work Projects Administration,/browse/authors/u#a3906
5212,"Chambers, William",/browse/authors/c#a5277
5213,"Stowe, Harriet Beecher",/browse/authors/s#a115
5214,"James, William",/browse/authors/j#a325
5215,"Marcus Aurelius, Emperor of Rome",/browse/authors/m#a998
5216,"Collins, Wilkie",/browse/authors/c#a98
5217,Aristophanes,/browse/authors/a#a965
5218,"Craig, Austin",/browse/authors/c#a2229
5219,"Johnson, William Savage",/browse/authors/j#a4535
5220,"Wolf, Edwin",/browse/authors/w#a6494
5221,"Haggard, H. Rider (Henry Rider)",/browse/authors/h#a365
5222,"Skeat, Walter W. (Walter William)",/browse/authors/s#a4590
5223,"Davidson, Thomas",/browse/authors/d#a38990
5224,"Stickney, J. H. (Jenny H.)",/browse/authors/s#a35920
5225,"Indrajit, Bhagavanlal",/browse/authors/i#a32930
5226,"Bhide, Shivaram Parashuram",/browse/authors/b#a32931
5227,"Andersen, H. C. (Hans Christian)",/browse/authors/a#a2298
5228,"Eliot, T. S. (Thomas Stearns)",/browse/authors/e#a599
5229,"Alger, Horatio, Jr.",/browse/authors/a#a168
5230,"Pushkin, Aleksandr Sergeevich",/browse/authors/p#a1457
5231,"Ballantyne, R. M. (Robert Michael)",/browse/authors/b#a333
5232,"Jacobs, W. W. (William Wymark)",/browse/authors/j#a1865
5233,"Carlyle, Thomas",/browse/authors/c#a523
5234,"Cooper, James Fenimore",/browse/authors/c#a483
5235,"Lovecraft, H. P. (Howard Phillips)",/browse/authors/l#a34724
5236,"Belloc, Hilaire",/browse/authors/b#a2437
5237,"Henry, O.",/browse/authors/h#a634
5238,"Sunzi, active 6th century B.C.",/browse/authors/s#a4349
5239,"Rousseau, Jean-Jacques",/browse/authors/r#a1286
5240,"Sinclair, Upton",/browse/authors/s#a88
5241,"Ludovici, Anthony M. (Anthony Mario)",/browse/authors/l#a1830
5242,"Thackeray, William Makepeace",/browse/authors/t#a313
5243,"Salten, Felix",/browse/authors/s#a35122
5244,"Dewey, John",/browse/authors/d#a446
5245,"Henty, G. A. (George Alfred)",/browse/authors/h#a1032
5246,"Gosse, Edmund",/browse/authors/g#a959
5247,"Baudelaire, Charles",/browse/authors/b#a1947
5248,Virgil,/browse/authors/v#a129
5249,"Machen, Arthur",/browse/authors/m#a214
5250,"Kingston, William Henry Giles",/browse/authors/k#a8659
5251,"Giles, Lionel",/browse/authors/g#a5101
5252,"Warner, Charles Dudley",/browse/authors/w#a993
5253,"Montaigne, Michel de",/browse/authors/m#a1230
5254,"Neill, John R. (John Rea)",/browse/authors/n#a26521
5255,"Stratemeyer, Edward",/browse/authors/s#a1626
5256,"Leblanc, Maurice",/browse/authors/l#a1358
5257,"Bell, Clara",/browse/authors/b#a1801
5258,"Glaspell, Susan",/browse/authors/g#a2446
5259,"Spenser, Edmund",/browse/authors/s#a2264
5260,"Josephus, Flavius",/browse/authors/j#a1050
5261,"Schiller, Friedrich",/browse/authors/s#a289
5262,"Tocqueville, Alexis de",/browse/authors/t#a424
5263,"Woolf, Virginia",/browse/authors/w#a89
5264,"Pérez Galdós, Benito",/browse/authors/p#a3821
5265,"Yonge, Charlotte M. (Charlotte Mary)",/browse/authors/y#a945
5266,"Turgenev, Ivan Sergeevich",/browse/authors/t#a922
5267,"Child, Lydia Maria",/browse/authors/c#a2732
5268,"Gogol, Nikolai Vasilevich",/browse/authors/g#a531
5269,"Whiston, William",/browse/authors/w#a1051
5270,"Cicero, Marcus Tullius",/browse/authors/c#a128
5271,"Longfellow, Henry Wadsworth",/browse/authors/l#a16
5272,"Teixeira de Mattos, Alexander",/browse/authors/t#a736
5273,"Ebers, Georg",/browse/authors/e#a1800
5274,"France, Anatole",/browse/authors/f#a755
5275,"Jerome, Jerome K. (Jerome Klapka)",/browse/authors/j#a173
5276,"Hoffmann, Heinrich",/browse/authors/h#a4233
5277,"Crane, Walter",/browse/authors/c#a7195
5278,"Reeve, Henry",/browse/authors/r#a7359
5279,"Bacon, Francis",/browse/authors/b#a296
5280,Molière,/browse/authors/m#a791
5281,"Wells-Barnett, Ida B.",/browse/authors/w#a5765
5282,Library of Congress. Copyright Office,/browse/authors/l#a141
5283,"Lebert, Marie",/browse/authors/l#a32388
5284,"Coleridge, Samuel Taylor",/browse/authors/c#a95
5285,Valmiki,/browse/authors/v#a7984
5286,"Smith, E. Boyd (Elmer Boyd)",/browse/authors/s#a6511
5287,"Hazlitt, William Carew",/browse/authors/h#a4300
5288,"Kennedy, J. M. (John McFarland)",/browse/authors/k#a7863
5289,Thucydides,/browse/authors/t#a2352
5290,"Frazer, James George",/browse/authors/f#a1241
5291,"Marx, Karl",/browse/authors/m#a46
5292,"Smith, Adam",/browse/authors/s#a1158
5293,"Stockton, Frank R.",/browse/authors/s#a221
5294,"Macaulay, Thomas Babington Macaulay, Baron",/browse/authors/m#a443
5295,"Engels, Friedrich",/browse/authors/e#a47
5296,"Vernon Jones, V. S. (Vernon Stanley)",/browse/authors/v#a6641
5297,"Finlay, Virgil",/browse/authors/f#a26786
5298,"Bennett, Arnold",/browse/authors/b#a859
5299,"Blasco Ibáñez, Vicente",/browse/authors/b#a647
5300,"Rhead, Louis",/browse/authors/r#a44215
5301,"Descartes, René",/browse/authors/d#a44
5302,"Fenn, George Manville",/browse/authors/f#a3840
5303,"Burgess, Thornton W. (Thornton Waldo)",/browse/authors/b#a717
5304,"Baring-Gould, S. (Sabine)",/browse/authors/b#a1766
5305,"Gibbon, Edward",/browse/authors/g#a375
5306,"Kean, Charles John",/browse/authors/k#a4539
5307,"Wheatley, Henry B. (Henry Benjamin)",/browse/authors/w#a205
5308,"Harte, Bret",/browse/authors/h#a593
5309,"Garis, Howard Roger",/browse/authors/g#a808
5310,"Figueiredo, Cândido de",/browse/authors/f#a9395
5311,"Crawley, Richard",/browse/authors/c#a2353
5312,"Macaulay, G. C. (George Campbell)",/browse/authors/m#a151
5313,"Taylor, Bayard",/browse/authors/t#a167
5314,"Oliphant, Mrs. (Margaret)",/browse/authors/o#a963
5315,"Morris, William",/browse/authors/m#a107
5316,"Hearn, Lafcadio",/browse/authors/h#a368
5317,"Pine, Frank Woodworth",/browse/authors/p#a9150
5318,"Aveling, Eleanor Marx",/browse/authors/a#a902
5319,"McMaster, Albert Cohn",/browse/authors/m#a33124
5320,"Henderson, A. E.",/browse/authors/h#a33125
5321,"Quesada, Louise Charlotte Garstin",/browse/authors/q#a4595
5322,"Wauchope, George Armstrong",/browse/authors/w#a36752
5323,"Blavatsky, H. P. (Helena Petrovna)",/browse/authors/b#a2154
5324,"Starr, Frederick",/browse/authors/s#a5490
5325,"Parker, Gilbert",/browse/authors/p#a1285
5326,"Saintsbury, George",/browse/authors/s#a4608
5327,Herodotus,/browse/authors/h#a828
5328,"Cruikshank, George",/browse/authors/c#a9068
5329,"Luther, Martin",/browse/authors/l#a155
5330,"Gibran, Kahlil",/browse/authors/g#a1813
5331,"Pyle, Howard",/browse/authors/p#a491
5332,"Meiklejohn, J. M. D. (John Miller Dow)",/browse/authors/m#a24846
5333,"Meredith, George",/browse/authors/m#a520
5334,"Saunders, T. Bailey (Thomas Bailey)",/browse/authors/s#a4542
5335,Plutarch,/browse/authors/p#a342
5336,"Lodge, Henry Cabot",/browse/authors/l#a728
5337,"Paine, Thomas",/browse/authors/p#a91
5338,"Freas, Kelly",/browse/authors/f#a8302
5339,"Spinoza, Benedictus de",/browse/authors/s#a473
5340,"Mencken, H. L. (Henry Louis)",/browse/authors/m#a578
5341,"Gautier, Théophile",/browse/authors/g#a5450
5342,"Ganguli, Kisari Mohan",/browse/authors/g#a2563
5343,"Platt, Rutherford Hayes",/browse/authors/p#a222
5344,"Clark, William George",/browse/authors/c#a25742
5345,"Crane, Stephen",/browse/authors/c#a55
5346,"Poblete, Pascual Hicaro",/browse/authors/p#a7919
5347,"Wood, James, Rev.",/browse/authors/w#a4325
5348,"Lowell, James Russell",/browse/authors/l#a456
5349,Euripides,/browse/authors/e#a1680
5350,"Whitman, Walt",/browse/authors/w#a600
5351,"Garrett, Randall",/browse/authors/g#a25267
5352,"Higginson, Thomas Wentworth",/browse/authors/h#a503
5353,"Cotton, Charles",/browse/authors/c#a1231
5354,"Samuel, Horace Barnett",/browse/authors/s#a42900
5355,"Holmes, Oliver Wendell",/browse/authors/h#a387
5356,"Borrow, George",/browse/authors/b#a4383
5357,"Clarke, Harry",/browse/authors/c#a33646
5358,"Griffith, Ralph T. H. (Ralph Thomas Hotchkin)",/browse/authors/g#a26788
5359,"Elwes, R. H. M. (Robert Harvey Monro)",/browse/authors/e#a474
5360,"Grahame, Kenneth",/browse/authors/g#a153
5361,"Riis, Jacob A. (Jacob August)",/browse/authors/r#a1960
5362,"Howard, Robert E. (Robert Ervin)",/browse/authors/h#a36031
5363,"Queirós, Eça de",/browse/authors/q#a4852
5364,"Bunyan, John",/browse/authors/b#a81
5365,"Jacobs, Harriet A. (Harriet Ann)",/browse/authors/j#a3801
5366,"Bond, Nelson S.",/browse/authors/b#a34095
5367,"Hayashi, Kiyotoshi",/browse/authors/h#a36139
5368,"Strindberg, August",/browse/authors/s#a1609
5369,"Lindsay, Norman",/browse/authors/l#a1588
5370,"Synge, J. M. (John Millington)",/browse/authors/s#a504
5371,"Glover, John, librarian of Trinity College, Cambridge",/browse/authors/g#a25743
5372,"Gorky, Maksim",/browse/authors/g#a348
5373,"Sand, George",/browse/authors/s#a851
5374,"Mann, Thomas",/browse/authors/m#a4200
5375,"Walpole, Horace",/browse/authors/w#a358
5376,"Milman, Henry Hart",/browse/authors/m#a8722
5377,"Nuttall, P. Austin",/browse/authors/n#a34230
5378,"Pascal, Blaise",/browse/authors/p#a7913
5379,"Tenniel, John",/browse/authors/t#a74
5380,"Lockwood, Ingersoll",/browse/authors/l#a9462
5381,"Leinster, Murray",/browse/authors/l#a7321
5382,"Terry, W. E.",/browse/authors/t#a34265
5383,"Orczy, Emmuska Orczy, Baroness",/browse/authors/o#a45
5384,Boethius,/browse/authors/b#a4992
5385,"Calderón, Sofronio G.",/browse/authors/c#a6178
5386,"Le Queux, William",/browse/authors/l#a3141
5387,"Rowlandson, Mary White",/browse/authors/r#a445
5388,"Wormeley, Katharine Prescott",/browse/authors/w#a661
5389,"Maugham, W. Somerset (William Somerset)",/browse/authors/m#a126
5390,Apicius,/browse/authors/a#a6712
5391,"Flameng, François",/browse/authors/f#a55983
5392,"Hammerton, J. A. (John Alexander)",/browse/authors/h#a4519
5393,"Winter, Milo",/browse/authors/w#a8180
5394,"Lindsay, Jack",/browse/authors/l#a38416
5395,"La Fontaine, Jean de",/browse/authors/l#a1758
5396,"Wordsworth, William",/browse/authors/w#a2879
5397,"Jacobs, Joseph",/browse/authors/j#a2470
5398,"Polidori, John William",/browse/authors/p#a1943
5399,"Johnson, Samuel",/browse/authors/j#a297
5400,"Erasmus, Desiderius",/browse/authors/e#a3026
5401,"Vehling, Joseph Dommers",/browse/authors/v#a34117
5402,"Tacitus, Cornelius",/browse/authors/t#a2591
5403,"Boccaccio, Giovanni",/browse/authors/b#a1279
5404,"Cleland, John",/browse/authors/c#a9040
5405,"Braddon, M. E. (Mary Elizabeth)",/browse/authors/b#a2957
5406,"Piper, H. Beam",/browse/authors/p#a8301
5407,"Halsey, Francis W. (Francis Whiting)",/browse/authors/h#a3081
5408,"Morris, Richard",/browse/authors/m#a34489
5409,"Wollstonecraft, Mary",/browse/authors/w#a84
5410,"Hemingway, Ernest",/browse/authors/h#a50533
5411,"Reid, Mayne",/browse/authors/r#a6260
5412,"Orban, Paul",/browse/authors/o#a34272
5413,"De Quincey, Thomas",/browse/authors/d#a797
5414,"Dryden, John",/browse/authors/d#a807
5415,"Wiggin, Kate Douglas Smith",/browse/authors/w#a266
5416,"FitzGerald, Edward",/browse/authors/f#a138
5417,"Leroux, Gaston",/browse/authors/l#a112
5418,"Daudet, Alphonse",/browse/authors/d#a727
5419,"Ellis, Edward Sylvester",/browse/authors/e#a2569
5420,"Chopin, Kate",/browse/authors/c#a100
5421,"Kingsley, Charles",/browse/authors/k#a344
5422,"Rogers, Walter S.",/browse/authors/r#a7671
5423,"Marriage, Ellen",/browse/authors/m#a701
5424,"Wells, Carolyn",/browse/authors/w#a1060
5425,"Andreyev, Leonid",/browse/authors/a#a1871
5426,"Radcliffe, Ann Ward",/browse/authors/r#a1147
5427,"Maeterlinck, Maurice",/browse/authors/m#a795
5428,"Graham, George R.",/browse/authors/g#a33746
5429,"Jefferson, Thomas",/browse/authors/j#a1638
5430,"Motley, John Lothrop",/browse/authors/m#a1583
5431,"James, H. R. (Henry Rosher)",/browse/authors/j#a25656
5432,"Strunk, William",/browse/authors/s#a38672
5433,"Pepys, Samuel",/browse/authors/p#a1181
5434,"Guizot, François",/browse/authors/g#a5686
5435,"Abbott, Jacob",/browse/authors/a#a2136
5436,"Cather, Willa",/browse/authors/c#a22
5437,"Tennyson, Alfred Tennyson, Baron",/browse/authors/t#a2987
5438,"Mille, Pierre",/browse/authors/m#a6263
5439,"Honig, Winfried",/browse/authors/h#a1134
5440,Laozi,/browse/authors/l#a2427
5441,"Madison, James",/browse/authors/m#a14
5442,"Meade, L. T.",/browse/authors/m#a1621
5443,"Castelo Branco, Camilo",/browse/authors/c#a6699
5444,Stendhal,/browse/authors/s#a418
5445,"Braybrooke, Richard Griffin, Baron",/browse/authors/b#a1182
5446,"Berens, E. M.",/browse/authors/b#a25300
5447,"Paget, Walter",/browse/authors/p#a9756
5448,"Washington, Booker T.",/browse/authors/w#a880
5449,"Grey, Zane",/browse/authors/g#a212
5450,"Brinton, Daniel G. (Daniel Garrison)",/browse/authors/b#a2993
5451,"Bright, Mynors",/browse/authors/b#a1394
5452,"Rostand, Edmond",/browse/authors/r#a575
5453,"Boylan, R. Dillon (Richard Dillon)",/browse/authors/b#a952
5454,"Holbein, Hans",/browse/authors/h#a24893
5455,"Ellis, Havelock",/browse/authors/e#a2654
5456,"Mabie, Hamilton Wright",/browse/authors/m#a1421
5457,"Ward, Humphry, Mrs.",/browse/authors/w#a2629
5458,"Hamilton, Alexander",/browse/authors/h#a13
5459,"Mérimée, Prosper",/browse/authors/m#a920
5460,"Willis, Nathaniel Parker",/browse/authors/w#a6238
5461,"Rand, Ayn",/browse/authors/r#a572
5462,"Hope, Laura Lee",/browse/authors/h#a367
5463,"Burke, Edmund",/browse/authors/b#a842
5464,"Sabatini, Rafael",/browse/authors/s#a640
5465,"Ward, Grady",/browse/authors/w#a1132
5466,"Jay, John",/browse/authors/j#a15
5467,"Payne, John",/browse/authors/p#a1745
5468,"Rolland, Romain",/browse/authors/r#a2602
5469,"Vizetelly, Ernest Alfred",/browse/authors/v#a3192
5470,"Keats, John",/browse/authors/k#a935
5471,"Haussmann, William A.",/browse/authors/h#a46374
5472,"Hogarth, C. J.",/browse/authors/h#a835
5473,"Schoenherr, John",/browse/authors/s#a25396
5474,"Huxley, Thomas Henry",/browse/authors/h#a595
5475,"De Laurence, L. W. (Lauron William)",/browse/authors/d#a42287
5476,"Clausewitz, Carl von",/browse/authors/c#a757
5477,"Quiller-Couch, Arthur",/browse/authors/q#a3579
5478,"Baroja, Pío",/browse/authors/b#a2669
5479,"Addison, Joseph",/browse/authors/a#a1024
5480,"Linnell, Bruce R.",/browse/authors/l#a39348
5481,"Spyri, Johanna",/browse/authors/s#a2491
5482,Vitruvius Pollio,/browse/authors/v#a9180
5483,"Vonnegut, Kurt",/browse/authors/v#a9812
5484,"Cohn, Paul V. (Paul Victor)",/browse/authors/c#a41296
5485,"Camões, Luís de",/browse/authors/c#a1183
5486,"Hume, Fergus",/browse/authors/h#a1057
5487,"Steele, Richard, Sir",/browse/authors/s#a984
5488,"Browning, Elizabeth Barrett",/browse/authors/b#a781
5489,"Rhys, Ernest",/browse/authors/r#a6540
5490,"Perrault, Charles",/browse/authors/p#a7137
5491,"Yonge, Charles Duke",/browse/authors/y#a3581
5492,"Optic, Oliver",/browse/authors/o#a260
5493,"Flaxman, John",/browse/authors/f#a49833
5494,"Graham, J. J. (James John)",/browse/authors/g#a4650
5495,"Lane-Poole, Stanley",/browse/authors/l#a25154
5496,"Goldsmith, Oliver",/browse/authors/g#a211
5497,"Sue, Eugène",/browse/authors/s#a1186
5498,"Thurston, Edgar",/browse/authors/t#a37835
5499,"Selby-Bigge, L. A. (Lewis Amherst), Sir",/browse/authors/s#a3125
5500,"Greenaway, Kate",/browse/authors/g#a6307
5501,"Collodi, Carlo",/browse/authors/c#a268
5502,"Dods, Marcus",/browse/authors/d#a5058
5503,"Segalá y Estalella, Luis",/browse/authors/s#a49528
5504,"Oppenheim, E. Phillips (Edward Phillips)",/browse/authors/o#a594
5505,"Owen, Will",/browse/authors/o#a33499
5506,"Legge, James",/browse/authors/l#a1114
5507,"Sharp, Robert",/browse/authors/s#a4523
